,JoiningYear,PaymentTier,Age,ExperienceInCurrentDomain,Education_Bachelors,Education_Masters,Education_PHD,City_Bangalore,City_New Delhi,City_Pune,Gender_Female,Gender_Male,EverBenched_No,EverBenched_Yes
2225,2017,2,26,4,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2226,2017,3,26,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2227,2017,2,30,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2228,2012,3,28,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2229,2014,3,28,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2230,2015,3,29,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2231,2015,3,26,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2232,2017,3,30,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2233,2014,3,28,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2234,2013,1,30,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2235,2016,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2236,2014,1,28,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2237,2015,3,30,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2238,2013,3,27,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2239,2017,2,27,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2240,2017,2,28,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2241,2017,2,27,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2242,2014,3,27,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2243,2014,2,27,5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2244,2015,3,29,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2245,2012,3,27,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2246,2017,3,30,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2247,2014,1,27,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2248,2014,1,26,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2249,2012,3,29,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2250,2012,3,30,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2251,2015,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2252,2017,2,30,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2253,2018,3,29,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2254,2015,3,28,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2255,2013,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2256,2016,3,27,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2257,2014,1,26,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2258,2017,3,27,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2259,2013,3,30,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2260,2018,3,26,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2261,2012,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2262,2013,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2263,2015,3,26,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2264,2016,3,29,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2265,2018,3,29,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2266,2016,3,28,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2267,2012,3,30,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2268,2014,3,30,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2269,2013,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2270,2014,3,29,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2271,2013,3,28,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2272,2014,3,29,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2273,2012,1,30,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2274,2018,3,28,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2275,2012,3,30,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2276,2017,2,30,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2277,2014,3,27,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2278,2014,3,29,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2279,2016,3,29,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2280,2014,2,28,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2281,2017,3,26,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2282,2018,3,28,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2283,2016,3,29,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2284,2015,3,26,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2285,2017,3,27,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2286,2017,2,26,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2287,2013,3,26,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2288,2017,3,29,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2289,2013,3,27,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2290,2012,2,30,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2291,2013,3,26,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2292,2015,2,28,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2293,2013,3,27,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2294,2015,2,29,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2295,2012,1,27,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2296,2012,3,28,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2297,2015,3,26,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2298,2017,3,28,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2299,2013,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2300,2014,3,28,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2301,2015,3,29,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2302,2017,3,27,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2303,2012,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2304,2017,2,30,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2305,2015,3,28,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2306,2017,1,27,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2307,2015,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2308,2018,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2309,2017,2,30,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2310,2013,3,29,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2311,2013,3,29,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2312,2012,3,27,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2313,2015,3,30,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2314,2015,2,29,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2315,2018,3,26,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2316,2013,2,29,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2317,2014,1,28,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2318,2015,3,30,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2319,2015,2,27,5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2320,2014,3,28,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2321,2015,3,27,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2322,2017,2,26,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2323,2018,3,28,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2324,2015,3,28,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2325,2013,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2326,2013,1,26,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2327,2017,2,30,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2328,2015,3,28,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2329,2013,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2330,2012,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2331,2018,3,28,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2332,2017,2,28,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2333,2015,3,29,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2334,2012,3,30,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2335,2016,3,30,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2336,2014,3,30,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2337,2018,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2338,2017,3,26,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2339,2012,3,27,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2340,2018,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2341,2014,3,27,5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2342,2017,2,26,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2343,2013,3,30,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2344,2012,3,30,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2345,2018,3,26,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2346,2013,1,28,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2347,2017,3,30,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2348,2017,2,30,2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2349,2016,3,27,5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2350,2016,3,28,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2351,2015,2,29,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2352,2013,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2353,2014,3,27,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2354,2017,2,26,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2355,2017,2,30,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2356,2018,3,27,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2357,2017,2,29,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2358,2014,1,29,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2359,2015,2,30,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2360,2014,3,30,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2361,2018,1,30,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2362,2017,3,29,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2363,2016,3,28,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2364,2018,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2365,2014,1,28,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2366,2017,2,29,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2367,2013,3,26,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2368,2017,2,28,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2369,2016,3,30,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2370,2015,3,27,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2371,2016,3,29,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2372,2014,2,28,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2373,2016,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2374,2017,2,30,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2375,2013,3,30,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2376,2015,3,29,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2377,2017,3,28,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2378,2015,3,29,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2379,2015,1,26,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2380,2013,3,28,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2381,2015,2,29,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2382,2013,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2383,2014,3,30,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2384,2017,2,30,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2385,2017,3,27,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2386,2014,3,28,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2387,2014,3,27,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2388,2015,2,29,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2389,2013,3,26,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2390,2014,3,30,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2391,2013,2,26,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2392,2016,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2393,2017,2,28,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2394,2017,2,27,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2395,2017,2,29,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2396,2017,2,28,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2397,2017,2,26,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2398,2014,3,29,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2399,2012,3,28,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2400,2016,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2401,2012,3,28,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2402,2015,2,30,2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2403,2017,2,28,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2404,2015,2,29,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2405,2015,3,26,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2406,2013,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2407,2017,3,29,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2408,2017,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2409,2014,3,29,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2410,2017,3,27,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2411,2017,2,28,2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2412,2013,3,27,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2413,2017,3,27,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2414,2013,3,30,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2415,2015,2,27,5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2416,2014,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2417,2015,2,27,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2418,2015,3,30,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2419,2017,2,27,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2420,2017,3,30,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2421,2016,2,30,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2422,2016,1,27,5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2423,2012,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2424,2014,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2425,2015,3,29,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2426,2013,3,26,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2427,2015,2,29,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2428,2013,3,28,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2429,2013,2,27,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2430,2014,3,28,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2431,2016,3,27,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2432,2016,3,29,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2433,2018,1,26,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2434,2015,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2435,2013,2,27,5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2436,2014,3,28,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2437,2014,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2438,2016,3,29,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2439,2012,3,29,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2440,2018,3,29,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2441,2012,3,30,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2442,2013,3,30,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2443,2014,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2444,2015,3,29,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2445,2014,3,30,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2446,2014,1,28,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2447,2015,3,27,5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2448,2016,3,30,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2449,2016,3,26,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2450,2018,3,27,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2451,2015,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2452,2017,2,27,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2453,2015,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2454,2017,3,26,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2455,2012,1,27,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2456,2016,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2457,2017,3,28,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2458,2015,3,29,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2459,2014,3,30,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2460,2013,3,26,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2461,2012,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2462,2015,3,28,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2463,2013,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2464,2013,3,26,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2465,2012,3,30,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2466,2013,3,27,5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2467,2012,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2468,2018,3,30,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2469,2012,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2470,2017,3,29,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2471,2014,3,29,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2472,2017,3,28,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2473,2015,2,26,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2474,2018,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2475,2014,1,28,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2476,2016,3,28,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2477,2014,3,26,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2478,2012,3,26,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2479,2015,3,28,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2480,2014,3,28,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2481,2016,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2482,2012,1,29,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2483,2013,3,30,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2484,2016,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2485,2014,3,28,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2486,2013,2,26,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2487,2017,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2488,2013,3,27,5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2489,2015,3,28,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2490,2017,2,28,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2491,2014,3,28,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
